col0,col1,col2,col3,col4,col5
2018 Christmas Cup - senior ice dance rhythm dance,3,Ádám Lukács,2018-12-01,ice dance,figure skating rules starting from the 2018-2019 season
Volvo Open Cup 37th - senior ice dance rhythm dance,14,Betina Popova,2018-11-07,ice dance,figure skating rules starting from the 2018-2019 season
2018–19 Japan Figure Skating Championships - ice dance rhythm dance,3,Misato Komatsubara,2018-12-21,ice dance,figure skating rules starting from the 2018-2019 season
2018-2019 Australian Figure Skating Championships - senior ice dancing rhythm dance,3,Andrew Scott Dodds,2018-12-06,ice dance,figure skating rules starting from the 2018-2019 season
2018–19 Grand Prix of Figure Skating Final - ice dance rhythm dance,6,Zachary Donohue,2018-12-07,ice dance,figure skating rules starting from the 2018-2019 season
2018 Skate Canada International - ice dance rhythm dance,10,Zachary Donohue,2018-10-26,ice dance,figure skating rules starting from the 2018-2019 season
2018 Skate America - ice dance rhythm dance,10,Zachary Donohue,2018-10-20,ice dance,figure skating rules starting from the 2018-2019 season
2018 CS U.S. International Figure Skating Classic - ice dance rhythm dance,8,Zachary Donohue,2018-09-14,ice dance,figure skating rules starting from the 2018-2019 season
2019 Russian Figure Skating Championships - ice dance rhythm dance,14,Victoria Sinitsina,2018-12-20,ice dance,figure skating rules starting from the 2018-2019 season
2018 CS Ondrej Nepela Trophy - ice dance rhythm dance,10,Victoria Sinitsina,2018-09-21,ice dance,figure skating rules starting from the 2018-2019 season
2019 German Figure Skating Championships - ice dancing rhythm dance,3,Shari Koch,2018-12-22,ice dance,figure skating rules starting from the 2018-2019 season
Bosphorus Istanbul Cup 2018 - senior ice dance rhythm dance,8,Shari Koch,2018-11-30,ice dance,figure skating rules starting from the 2018-2019 season
Volvo Open Cup 37th - senior ice dance rhythm dance,14,Sergei Mozgov,2018-11-07,ice dance,figure skating rules starting from the 2018-2019 season
2018 CS Asian Open Figure Skating Trophy - ice dancing rhythm dance,6,Rachel Parsons,2018-08-04,ice dance,figure skating rules starting from the 2018-2019 season
