col0,col1,col2,col3,col4,col5
Getting to Know You,Getting to Know You,English,Nancy Wilson,1951-01-01,Richard Rodgers
I Whistle a Happy Tune,I Whistle a Happy Tune,English,Dinah Shore,1951-01-01,Richard Rodgers
Getting to Know You,Getting to Know You,English,Dinah Shore,1951-01-01,Richard Rodgers
I Have Dreamed,I Have Dreamed,English,Johnny Mathis,1969-01-01,Richard Rodgers
Getting to Know You,Getting to Know You,English,Johnny Mathis,1951-01-01,Richard Rodgers
I Whistle a Happy Tune,I Whistle a Happy Tune,English,Gertrude Lawrence,1951-01-01,Richard Rodgers
Getting to Know You,Getting to Know You,English,Gertrude Lawrence,1951-01-01,Richard Rodgers
Bali Ha'i,Bali Ha'i,English,Perry Como,1949-01-01,Richard Rodgers
I Have Dreamed,I Have Dreamed,English,Bobby Darin,1969-01-01,Richard Rodgers
Getting to Know You,Getting to Know You,English,James Taylor,1951-01-01,Richard Rodgers
I Have Dreamed,I Have Dreamed,English,Sammy Davis Jr.,1969-01-01,Richard Rodgers
