col0,col1,col2,col3,col4
Mareny de Barraquetes,pedanía,Sueca,1,Spain
El Mármol,administrative territorial entity below municipality in Spain,Rus,580,Spain
Mendeika/Mendeica,administrative territorial entity below municipality in Spain,Orduña-Urduña,451,Spain
Lendoño de Arriba,administrative territorial entity below municipality in Spain,Orduña-Urduña,448,Spain
Lendoñobeiti,administrative territorial entity below municipality in Spain,Orduña-Urduña,341,Spain
Belandia,administrative territorial entity below municipality in Spain,Orduña-Urduña,358,Spain
Tharsis,administrative territorial entity below municipality in Spain,Alosno,265,Spain
Águeda del Caudillo,administrative territorial entity below municipality in Spain,Ciudad Rodrigo,880,Spain
Valverde de los Ajos,administrative territorial entity below municipality in Spain,Bayubas de Arriba,972,Spain
Valdesangil,administrative territorial entity below municipality in Spain,Béjar,1059,Spain
Valdealvillo,administrative territorial entity below municipality in Spain,Rioseco de Soria,959,Spain
Torralba de Arciel,administrative territorial entity below municipality in Spain,Gómara,987,Spain
Talavera la Nueva,administrative territorial entity below municipality in Spain,Talavera de la Reina,369,Spain
Sauquillo del Campo,administrative territorial entity below municipality in Spain,Adradas,1022,Spain
Romancos,administrative territorial entity below municipality in Spain,Brihuega,831,Spain
