col0,col1,col2,col3,col4
Săcălaz,Timiș County,Becicherecu Mic,85,Săcălaz
Teremia Mare,Timiș County,Dudeștii Vechi,78,Teremia Mare
Sânpetru Mare,Timiș County,Sânnicolau Mare,88,Sânpetru Mare
Peciu Nou,Timiș County,Diniaș,79,Peciu Nou
Ghizela,Timiș County,Brestovăț,120,Ghizela
Foeni,Timiș County,Serbia,75,Foeni
Iecea Mare,Timiș County,Lenauheim,84,Iecea Mare
Valcani,Timiș County,Banatsko Aranđelovo,76,Valcani
Denta,Timiș County,Ofsenița,90,Denta
Sânmihaiu Român,Timiș County,Beregsău Mare,88,Sânmihaiu Român
Șagu,Arad County,Zădăreni,143,Șagu
