col0,col1,col2,col3,col4
Fitton Rock,rock formation,Antarctica,Antarctic Treaty area,Bellingshausen Sea
Estay Rock,rock formation,Antarctica,Antarctic Treaty area,Bransfield Strait
Envoy Rock,rock formation,Antarctica,Antarctic Treaty area,Bellingshausen Sea
East Stack,rock formation,Antarctica,Antarctic Treaty area,Hoseason Glacier
Drum Rock,rock formation,Antarctica,Antarctic Treaty area,Bellingshausen Sea
Cube Rock,rock formation,Antarctica,Antarctic Treaty area,Antarctic Sound
Buzfuz Rock,rock formation,Antarctica,Antarctic Treaty area,Bellingshausen Sea
Estay Rock,island,Antarctica,Antarctic Treaty area,Bransfield Strait
Cube Rock,island,Antarctica,Antarctic Treaty area,Antarctic Sound
Envoy Rock,mountain,Antarctica,Antarctic Treaty area,Bellingshausen Sea
Phelps Rock,rock formation,Antarctica,Antarctic Treaty area,French Passage
Moreno Rock,rock formation,Antarctica,Antarctic Treaty area,Gerlache Strait
Koll Rock,rock formation,Antarctica,Antarctic Treaty area,Oom Bay
