col0,col1,col2,col3
Chillingham Cattle,rare breed,dairy cattle,United Kingdom
Angus cattle,rare breed,cattle,United Kingdom
Luing cattle,cattle breed,cattle,United Kingdom
Lebedyn,cattle breed,cattle,Ukraine
Spanish Fighting Bull,cattle breed,cattle,Spain
Chianina,cattle breed,cattle,Italy
Galloway cattle,cattle breed,cattle,United Kingdom
Belted Galloway,cattle breed,cattle,United Kingdom
Ayrshire cattle,cattle breed,cattle,United Kingdom
Chillingham Cattle,cattle breed,dairy cattle,United Kingdom
Angus cattle,cattle breed,cattle,United Kingdom
