col0,col1,col2,col3,col4
pavillon de l'Indochine,pavilion,France,registered historic monument,bois de Vincennes
pavillon de la Guyane,pavilion,France,registered historic monument,bois de Vincennes
pavillon du Congo,pavilion,France,registered historic monument,bois de Vincennes
SAS-Pavillon,pavilion,Germany,architectural heritage monument in North Rhine-Westphalia,Bundeskanzlerplatz
Prague Expo 58 pavilon,pavilion,Czech Republic,part of national heritage site in the Czech Republic,Letenské sady
Popular Pavilion,pavilion,France,bien recensé dans l'inventaire général du patrimoine culturel,esplanade Charles de Gaulle
Pavillon de musique de la comtesse de Provence,pavilion,France,monument historique classé,avenue de Paris
pavillon de la Réunion,pavilion,France,registered historic monument,bois de Vincennes
Paviljoen von Wied,pavilion,Netherlands,Rijksmonument,Pellenaerstraat
Prague Expo 58 pavilon,restaurant,Czech Republic,part of national heritage site in the Czech Republic,Letenské sady
folie de Julienne,maison de plaisance,France,registered historic monument,rue Le Brun
"137 rue de Sèvres, Paris",pavilion,France,registered historic monument,rue de Sèvres
tollhouse of Poissy,pavilion,France,registered historic monument,rue du Général-de-Gaulle
