col0,col1,col2,col3
Teatro Girolamo Magnani,Neoclassical architecture,Girolamo Magnani,real property
Monastery of Saint Scholastica,Romanesque architecture,Scholastica,real property
Villa Malfitano Whitaker,Renaissance Revival architecture,Joseph Whitaker,real property
Santa Caterina in Fontebranda,Renaissance architecture,Catherine of Siena,oratory
Teatro Girolamo Magnani,Neoclassical architecture,Girolamo Magnani,opera house
Monastery of Saint Scholastica,Romanesque architecture,Scholastica,monastery (built complex)
Villa Malfitano Whitaker,Renaissance Revival architecture,Joseph Whitaker,villa
San Michele in Bosco,Renaissance architecture,Michael the Archangel,former church
Pio Monte della Misericordia,baroque architecture,Divine Mercy,real property
San Michele in Bosco,Renaissance architecture,Michael the Archangel,real property
Santo Stefano in Pane,Romanesque architecture,Stephen,real property
Santa Maria in Vado,Renaissance architecture,Virgin Mary,real property
Santa Maria in Laterano,neoclassicism,Virgin Mary,real property
Santa Maria delle Lauretane,baroque architecture,Virgin Mary,real property
