col0,col1,col2,col3,col4,col5
Kotýz,Beroun District,National natural monuments in the Czech Republic,1986-04-17,IUCN category III: Natural Monument or Feature,Czech Republic
Za Hrnčířkou,Ohrozim,National natural monuments in the Czech Republic,2015-04-22,IUCN category IV: Habitat/Species Management Area,Czech Republic
Vizír,Hamr,National natural monuments in the Czech Republic,1988-01-01,IUCN category IV: Habitat/Species Management Area,Czech Republic
Ruda,Bošilec,National natural monuments in the Czech Republic,1950-05-11,IUCN category IV: Habitat/Species Management Area,Czech Republic
Lichnice-Kaňkovy hory,Chrudim District,National natural monuments in the Czech Republic,1955-07-26,IUCN category IV: Habitat/Species Management Area,Czech Republic
Hojná voda,Staré Hutě,National natural monuments in the Czech Republic,1838-08-28,IUCN category IV: Habitat/Species Management Area,Czech Republic
Americká zahrada,Chudenice,National natural monuments in the Czech Republic,1970-12-17,IUCN category V: Protected Landscape/Seascape,Czech Republic
Váté písky,Bzenec,National natural monuments in the Czech Republic,1990-01-01,IUCN category IV: Habitat/Species Management Area,Czech Republic
Čertova zeď,Český Dub,National natural monuments in the Czech Republic,1948-11-10,IUCN category III: Natural Monument or Feature,Czech Republic
Stránská skála,Brno-Slatina,National natural monuments in the Czech Republic,2013-07-04,IUCN category III: Natural Monument or Feature,Czech Republic
Suché skály,Koberovy,National natural monuments in the Czech Republic,1956-07-04,IUCN category III: Natural Monument or Feature,Czech Republic
Terčino údolí,Údolí,National natural monuments in the Czech Republic,1949-02-19,IUCN category V: Protected Landscape/Seascape,Czech Republic
Kamenná slunce,Hnojnice,National natural monuments in the Czech Republic,1953-10-13,IUCN category III: Natural Monument or Feature,Czech Republic
Jeskyně Na Pomezí,Lipová-lázně,National natural monuments in the Czech Republic,1965-05-25,IUCN category III: Natural Monument or Feature,Czech Republic
