col0,col1,col2,col3,col4
Equestrian statue of Frederick the Great,bronze,Mitte,Germany,Frederick II of Prussia
Hunne zu Pferde,bronze,Berlin,Germany,skull
Monument to Duque de Caxias,bronze,Campos Elísios,Brazil,sword
equestrian statue of Arthur III,bronze,Vannes,France,sword
Warrior on horseback,marble,Naples,Italy,sword
Carl Nielsen memorial,bronze,Copenhagen Municipality,Denmark,nudity
Statue of Elizabeth II,bronze,Berkshire,United Kingdom,Elizabeth II
Statue of Elizabeth II riding Burmese,bronze,Regina,Canada,Elizabeth II
Hunne zu Pferde,bronze,Berlin,Germany,man
equestrian statue of Arthur III,bronze,Vannes,France,man
Carl Nielsen memorial,bronze,Copenhagen Municipality,Denmark,man
Ivan Baghramyan statue,bronze,Yerevan,Armenia,horse
Hunne zu Pferde,bronze,Mitte,Germany,horse
Löwenkämpfer,bronze,Mitte,Germany,horse
Hunne zu Pferde,bronze,Berlin,Germany,horse
