col0,col1,col2,col3
1999 Vuelta a Venezuela,2000 Vuelta a Venezuela,Jaime Pinzon Blanco,1999-01-01
2015 Vuelta a Venezuela,2016 Vuelta a Venezuela,Luis Díaz,2015-01-01
2016 Vuelta a Venezuela,2017 Vuelta a Venezuela,José García,2016-01-01
2005 Vuelta a Venezuela,2006 Vuelta a Venezuela,Ivan Castillo,2005-01-01
2015 Vuelta a Venezuela,2016 Vuelta a Venezuela,Jonathan Salinas,2015-01-01
2000 Vuelta a Venezuela,2001 Vuelta a Venezuela,Yeison Delgado,2000-01-01
2004 Vuelta a Venezuela,2005 Vuelta a Venezuela,Federico Muñoz,2004-01-01
2003 Vuelta a Venezuela,2004 Vuelta a Venezuela,Federico Muñoz,2003-01-01
2002 Vuelta a Venezuela,2003 Vuelta a Venezuela,Federico Muñoz,2002-01-01
2000 Vuelta a Venezuela,2001 Vuelta a Venezuela,Álvaro Lozano,2000-01-01
2007 Vuelta a Venezuela,2008 Vuelta a Venezuela,César Salazar,2007-01-01
2008 Vuelta a Venezuela,2009 Vuelta a Venezuela,Franklin Chacón,2008-01-01
2004 Vuelta a Venezuela,2005 Vuelta a Venezuela,Franklin Chacón,2004-01-01
2002 Vuelta a Venezuela,2003 Vuelta a Venezuela,Franklin Chacón,2002-01-01
