col0,col1,col2,col3,col4,col5,col6
2008 Belgian Grand Prix,Felipe Massa,2008-09-07,Spa Francorchamps modern circuit with new pit lane and Bus Stop Chicane,auto racing,Spa-Francorchamps,Lewis Hamilton
2018 Belgian Grand Prix,Sebastian Vettel,2018-08-26,Spa Francorchamps modern circuit with new pit lane and Bus Stop Chicane,auto racing,Spa-Francorchamps,Lewis Hamilton
2013 Belgian Grand Prix,Sebastian Vettel,2013-08-25,Spa Francorchamps modern circuit with new pit lane and Bus Stop Chicane,auto racing,Spa-Francorchamps,Lewis Hamilton
2017 Belgian Grand Prix,Lewis Hamilton,2017-08-27,Spa Francorchamps modern circuit with new pit lane and Bus Stop Chicane,auto racing,Spa-Francorchamps,Lewis Hamilton
2015 Belgian Grand Prix,Lewis Hamilton,2015-08-23,Spa Francorchamps modern circuit with new pit lane and Bus Stop Chicane,auto racing,Spa-Francorchamps,Lewis Hamilton
2002 Belgian Grand Prix,Michael Schumacher,2002-09-01,Spa-Francorchamps modern circuit with original Bus Stop Chicane,auto racing,Spa-Francorchamps,Michael Schumacher
1966 Belgian Grand Prix,John Surtees,1966-06-12,Spa-Francorchamps old circuit,auto racing,Spa-Francorchamps,John Surtees
1967 Belgian Grand Prix,Dan Gurney,1967-06-18,Spa-Francorchamps old circuit,auto racing,Spa-Francorchamps,Jim Clark
1961 Belgian Grand Prix,Phil Hill,1961-06-18,Spa-Francorchamps old circuit,auto racing,Spa-Francorchamps,Phil Hill
1960 Belgian Grand Prix,Jack Brabham,1960-06-19,Spa-Francorchamps old circuit,auto racing,Spa-Francorchamps,Jack Brabham
