col0,col1,col2,col3
Bayreuth,73999,Brockhaus and Efron Encyclopedic Dictionary,Annecy
Wilhelmshaven,76278,Brockhaus and Efron Encyclopedic Dictionary,Norfolk
Bamberg,77179,Brockhaus and Efron Encyclopedic Dictionary,Villa Carlos Paz
Wilhelmshaven,76278,Brockhaus and Efron Encyclopedic Dictionary,Bydgoszcz
Worms,83081,Brockhaus and Efron Encyclopedic Dictionary,Bautzen
Wilhelmshaven,76278,Brockhaus and Efron Encyclopedic Dictionary,Logroño
Bayreuth,73999,Brockhaus and Efron Encyclopedic Dictionary,La Spezia
Worms,83081,Brockhaus and Efron Encyclopedic Dictionary,St Albans
Brandenburg an der Havel,72124,Brockhaus and Efron Encyclopedic Dictionary,Kaiserslautern
Worms,83081,Brockhaus and Efron Encyclopedic Dictionary,Parma
Bamberg,77179,Brockhaus and Efron Encyclopedic Dictionary,Fredonia
Rosenheim,63080,Brockhaus and Efron Encyclopedic Dictionary,Ichikawa
Bamberg,77179,Brockhaus and Efron Encyclopedic Dictionary,Feldkirchen in Kärnten
