col0,col1,col2,col3
2018 Miami Open,2018-01-01,Miami Open,2018-04-01
2018 Porsche Tennis Grand Prix,2018-01-01,Porsche Tennis Grand Prix,2018-04-29
2018 St. Petersburg Open,2018-01-01,St. Petersburg Open,2018-09-23
2018 Open 13,2018-01-01,Open 13,2018-02-25
2018 Generali Open Kitzbühel,2018-01-01,Austrian Open Kitzbühel,2018-08-04
2018 Gerry Weber Open,2018-01-01,Gerry Weber Open,2018-06-24
2018 Swiss Open Gstaad,2018-01-01,Swiss Open,2018-07-29
2018 Barcelona Open Banco Sabadell,2018-01-01,Barcelona Open,2018-04-29
2018 ATP Finals,2018-01-01,ATP Finals,2018-11-18
2015 Bangalore Challenger,2015-01-01,Bengaluru Open,2015-10-25
2017 Verrazzano Open,2017-01-01,Verrazzano Open,2017-04-09
2017 International Challenger Quanzhou,2017-01-01,International Challenger Quanzhou,2017-03-25
2017 Copa Ciudad de Tigre,2017-01-01,Copa Ciudad de Tigre,2017-03-18
2016 BFD Energy Challenger,2016-01-01,BFD Energy Challenger,2016-10-02
2017 Koblenz Open,2017-01-01,Koblenz Open,2017-01-22
