col0,col1,col2,col3,col4,col5,col6
Edwards County,Illinois,Edwards County,1814-01-01,577,county of Illinois,Albion
Christian County,Illinois,Christian County,1839-01-01,1854,county of Illinois,Taylorville
Calhoun County,Illinois,Calhoun County,1825-01-01,735,county of Illinois,Hardin
DeKalb County,Illinois,DeKalb County,1837-03-04,1645,county of Illinois,Sycamore
Fayette County,Illinois,Fayette County,1821-01-01,1879,county of Illinois,Vandalia
McLean County,Illinois,McLean County,1830-12-25,3072,county of Illinois,Bloomington
Winnebago County,Illinois,Winnebago County,1836-01-16,519,county of Illinois,Rockford
Effingham County,Illinois,Effingham County,1831-01-01,1243,county of Illinois,Effingham
Clinton County,Illinois,Clinton County,1824-12-27,1304,county of Illinois,Carlyle
Carroll County,Illinois,Carroll County,1839-01-01,1206,county of Illinois,Mount Carroll
