col0,col1,col2,col3
Don Mariano Palacio,paper,man,Colección Patricia Phelps de Cisneros
Mendoza,paper,rock,Colección Patricia Phelps de Cisneros
Wooded Landscape,paper,rock,Colección Patricia Phelps de Cisneros
Mendoza,graphite,rock,Colección Patricia Phelps de Cisneros
Don Mariano Palacio,paper,ear,Colección Patricia Phelps de Cisneros
Wooded Landscape,paper,river,Colección Patricia Phelps de Cisneros
Mendoza,paper,sky,Colección Patricia Phelps de Cisneros
Wooded Landscape,paper,sky,Colección Patricia Phelps de Cisneros
Mendoza,graphite,sky,Colección Patricia Phelps de Cisneros
Rio,paper,water,Colección Patricia Phelps de Cisneros
