col0,col1,col2,col3,col4
2019 Trofeo Andratx-Lloseta,Bauke Mollema,2019-02-01,Roompot-Charles 2019,Pieter Weening
Trofeo Lloseta-Andratx 2020,Davide Villella,2020-02-01,2019 Memil Pro Cycling,Alejandro Valverde
2019 Trofeo Andratx-Lloseta,Bauke Mollema,2019-02-01,Roompot-Charles 2019,Alejandro Valverde
Trofeo Lloseta-Andratx 2020,Davide Villella,2020-02-01,2019 Memil Pro Cycling,Emanuel Buchmann
2019 Trofeo Andratx-Lloseta,Bauke Mollema,2019-02-01,Roompot-Charles 2019,Emanuel Buchmann
Trofeo Lloseta-Andratx 2020,Davide Villella,2020-02-01,2019 Memil Pro Cycling,Davide Villella
2019 Trofeo Andratx-Lloseta,Bauke Mollema,2019-02-01,Roompot-Charles 2019,Bauke Mollema
2017 Trofeo Andratx-Mirador des Colomer,Tiesj Benoot,2017-01-28,2017 Bora-Hansgrohe,Alejandro Valverde
2018 Trofeo Lloseta-Andratx,Elmar Reinders,2018-01-27,Caja Rural-Seguros RGA 2018,Alejandro Valverde
2019 Trofeo Andratx-Lloseta,Tim Wellens,2019-02-01,2019 Katusha-Alpecin,Alejandro Valverde
