col0,col1,col2,col3,col4
assassination of Olof Palme,Sweden,Olof Palme,1,political murder
Letelier assassination,United States of America,Orlando Letelier,2,political murder
assassination of Anwar Sadat,Egypt,Anwar Sadat,12,political murder
assassination in Marseilles,France,Alexander I of Yugoslavia,6,political murder
1999 Armenian parliament shooting,Armenia,Vazgen Sargsyan,8,political murder
assassination of Benazir Bhutto,Pakistan,Benazir Bhutto,24,political murder
assassination of Robert F. Kennedy,United States of America,Robert F. Kennedy,1,political murder
assassination of Julius Caesar,ancient Rome,Julius Caesar,1,political murder
assassination of Abraham Lincoln,United States of America,Abraham Lincoln,1,political murder
assassination of Rafic Hariri,Lebanon,Rafic Hariri,22,political murder
assassination of Park Chung-hee,South Korea,Park Chung-hee,6,political murder
