col0,col1,col2,col3,col4,col5
Tramways in Île-de-France,France,1855-01-01,1855-01-01,Île-de-France tramway Line 3a,1435 mm track gauge
trams in Brussels,Belgium,1876-01-01,1869-05-01,Brussels tram route 3,1435 mm track gauge
Tramways in Île-de-France,France,1855-01-01,1855-01-01,Île-de-France tramway Line 2,1435 mm track gauge
trams in Budapest,Hungary,1866-01-01,1866-07-30,Tram line 12 (Budapest),1435 mm track gauge
Tramways in Île-de-France,France,1855-01-01,1855-01-01,Île-de-France tramway Line 11 Express,1435 mm track gauge
trams in Budapest,Hungary,1866-01-01,1866-07-30,Tram line 1,1435 mm track gauge
Tramways in Île-de-France,France,1855-01-01,1855-01-01,Île-de-France tramway Line 1,1435 mm track gauge
trams in Budapest,Hungary,1866-01-01,1866-07-30,Tram line 37A,1435 mm track gauge
trams in Ghent,Belgium,1875-01-01,1875-01-01,Ghent tram line 1,1000 mm track gauge
Trams in Rotterdam,Netherlands,1879-01-01,1879-01-01,Tramline 12,1435 mm track gauge
Utrecht sneltram,Netherlands,1983-12-17,1983-12-17,Line 61,1435 mm track gauge
Casablanca tramway,Morocco,2012-12-12,2012-12-12,Line 1,1435 mm track gauge
Utrecht sneltram,Netherlands,1983-12-17,1983-12-17,Line 60,1435 mm track gauge
Trams in Rotterdam,Netherlands,1879-01-01,1879-01-01,Tramlijn 21,1435 mm track gauge
trams in The Hague,Netherlands,1864-01-01,1864-06-25,Tram line 2 (The Hague),1435 mm track gauge
