col0,col1,col2,col3,col4
HMAS Broome,Australia,World War II,Bathurst-class corvette,Turkish Naval Forces
HMAS Pirie,Turkey,World War II,Bathurst-class corvette,Turkish Naval Forces
HMAS Launceston,Turkey,World War II,Bathurst-class corvette,Turkish Naval Forces
HMAS Geraldton,Turkey,World War II,Bathurst-class corvette,Turkish Naval Forces
HMAS Gawler,Turkey,World War II,Bathurst-class corvette,Turkish Naval Forces
HMAS Tamworth,Indonesia,World War II,Bathurst-class corvette,Indonesian Navy
HMAS Ipswich,Indonesia,World War II,Bathurst-class corvette,Indonesian Navy
HMAS Cairns,Indonesia,World War II,Bathurst-class corvette,Indonesian Navy
HMAS Wollongong,Indonesia,World War II,Bathurst-class corvette,Indonesian Navy
HMS Coreopsis,United Kingdom,Battle of the Atlantic,Flower,Hellenic Navy
HMS Peony,United Kingdom,World War II,Flower,Hellenic Navy
HMS Hyacinth,United Kingdom,World War II,Flower,Hellenic Navy
HMAS Tamworth,Indonesia,World War II,Bathurst-class corvette,Royal Netherlands Navy
HMAS Ipswich,Indonesia,World War II,Bathurst-class corvette,Royal Netherlands Navy
HMAS Cairns,Indonesia,World War II,Bathurst-class corvette,Royal Netherlands Navy
