col0,col1,col2,col3
Bones of Contention,2005-12-09,Voronoi diagram,Numb3rs Math Activities
Protest,2006-03-03,recurrence relation,Numb3rs Math Activities
Man Hunt,2005-05-13,Chapman–Kolmogorov equation,Numb3rs Math Activities
Counterfeit Reality,2005-03-11,guilloché,Numb3rs Math Activities
Sniper Zero,2005-04-15,exponential growth,Numb3rs Math Activities
Bones of Contention,2005-12-09,Exponential decay,Numb3rs Math Activities
Identity Crisis,2005-04-01,Calabi–Yau manifold,Numb3rs Math Activities
Obsession,2005-10-07,forensic science,Numb3rs Math Activities
Calculated Risk,2005-10-14,conditional probability,Numb3rs Math Activities
Judgment Call,2005-09-23,conditional probability,Numb3rs Math Activities
Prime Suspect,2005-02-18,parallel computing,Numb3rs Math Activities
Identity Crisis,2005-04-01,pyramid scheme,Numb3rs Math Activities
The Running Man,2006-02-03,continued fraction,Numb3rs Math Activities
