col0,col1,col2,col3
Hooge Crater Cemetery,5916,Hooge,Christopher James Alexander
Étaples Military Cemetery,11553,Étaples,Duncan Sayre MacInnes
"Guards Cemetery, Windy Corner",3445,Cuinchy,John Frederick Hepburn-Stuart-Forbes-Trefusis
"Bailleul Communal Cemetery Extension, Nord",4580,Bailleul,Thomas Mottershead
Amara War Cemetery,4633,Amarah,Sidney William Ware
Bayeux War Cemetery,4654,Bayeux,Sidney Bates
"Adanac Military Cemetery, Miraumont",3187,Miraumont,Samuel Forsyth
Bedford House Cemetery,5210,Zillebeke,Rupert Price Hallowes
Boulogne Eastern Cemetery,5813,Boulogne-sur-Mer,Reginald Hands
Hooge Crater Cemetery,5916,Hooge,Patrick Bugden
Bethune Town Cemetery,3233,Béthune,Lord Alexander Thynne
Boulogne Eastern Cemetery,5813,Boulogne-sur-Mer,"John Rolls, 2nd Baron Llangattock"
"Adanac Military Cemetery, Miraumont",3187,Miraumont,James Clelland Richardson
Basra War Cemetery,3071,Basra,"Henry Howard, 19th Earl of Suffolk"
Dud Corner Cemetery,1812,Loos-en-Gohelle,Harry Wells
