col0,col1,col2,col3
The King's Royal Rifle Corps War Memorial,United Kingdom,John Tweed,Winchester Cathedral
Twelve Tree Copse,Turkey,John James Burnet,Twelve Tree Copse Cemetery
Andrew Knowles and Sons Collieries War Memorial,United Kingdom,"Sir Charles Nicholson, 2nd Baronet",Pendlebury
Béziers war memorial,France,Victor Laloux,Plateau des poètes
Bellegarde-sur-Valserine war memorial,France,Jules Déchin,Bellegarde-sur-Valserine
Cross of Sacrifice,United Kingdom,Reginald Blomfield,Charlton Cemetery
Garreg War Memorial,United Kingdom,Clough Williams-Ellis,Garreg
Welch Regiment War Memorial,United Kingdom,Edwin Lutyens,Maindy
Chislehurst War Memorial,United Kingdom,Reginald Blomfield,Chislehurst Common
Chelsea War Memorial,United Kingdom,Reginald Blomfield,Sloane Square
Hatfield War Memorial,United Kingdom,Herbert Baker,Hatfield
Barking War Memorial,United Kingdom,Charles James Dawson,Barking Park
University of Reading War Memorial,United Kingdom,Herbert Maryon,London Road Campus
War Memorial near Junction with Silk Street,United Kingdom,James Caldwell Prestwich,Wigan
Leeds Rifles War Memorial,United Kingdom,Edwin Lutyens,Leeds city centre
