col0,col1,col2,col3,col4
The Madras Pioneer,periodical,Madras,Madras,The Madras Pioneer
Hillsboro Argus,periodical,Hillsboro,Hillsboro,Hillsboro Argus
The Hermiston Herald,periodical,Hermiston,Hermiston,The Hermiston Herald
The Dalles Chronicle,periodical,The Dalles,The Dalles,The Dalles Chronicle
Daily Astorian,periodical,Astoria,Astoria,Daily Astorian
The Asian Reporter,periodical,Portland,Portland,The Asian Reporter
Woodburn Independent,newspaper,Woodburn,Woodburn,Woodburn Independent
Wilsonville Spokesman,newspaper,Wilsonville,Wilsonville,Wilsonville Spokesman
The Register-Guard,newspaper,Eugene,Eugene,The Register-Guard
The Portland Mercury,newspaper,Portland,Portland,The Portland Mercury
The Outlook,newspaper,Gresham,Gresham,The Outlook
The Madras Pioneer,newspaper,Madras,Madras,The Madras Pioneer
Hillsboro Argus,newspaper,Hillsboro,Hillsboro,Hillsboro Argus
The Hermiston Herald,newspaper,Hermiston,Hermiston,The Hermiston Herald
