col0,col1,col2,col3,col4,col5
2MASS J19041535+4558069,330,Red Giant Branch star,4715,-54.6,286.0639489633547
2MASS J19250642+4857054,410,Red Giant Branch star,4816,-36.43,291.2768173527586
2MASS J19205861+4316421,417,Red Giant Branch star,4651,-11.49,290.2442181288542
2MASS J19404804+4558455,259,Red Giant Branch star,4710,-18.74,295.2001765122862
2MASS J19252880+4348574,1480,Red Giant Branch star,4869,-15.54,291.3700070967088
2MASS J19234110+4029347,500,Red Giant Branch star,4961,-14.3,290.921259439718
2MASS J19461186+4738504,368,Red Giant Branch star,4872,25.89,296.5494336748079
2MASS J19052939+4001087,380,Red Giant Branch star,4741,-20.52,286.3724668139761
2MASS J19101635+5050515,360,Red Giant Branch star,4920,1.9,287.5681793560688
2MASS J19340683+4654497,390,Red Giant Branch star,4888,-41.64,293.5284696930841
2MASS J18504104+4716199,500,Red Giant Branch star,4756,-10.24,282.6710166999685
2MASS J19315439+3807019,13500,Red Giant Branch star,5526,27.6,292.9766470181037
