col0,col1,col2,col3,col4
Cambrian Belle,Aberystwyth shipping records,Richard Watkins,Aberystwyth,188
Sarah Phillips,Aberystwyth shipping records,Richard Roberts,Aberystwyth,181
Fanny Fothergill,Aberystwyth shipping records,Edward J Jones,Aberystwyth,179
Cambrian Belle,Aberystwyth shipping records,David Watkins,Aberystwyth,188
Fanny Fothergill,Aberystwyth shipping records,David Lewis,Aberystwyth,179
Cambrian Belle,Aberystwyth shipping records,Richard De La Hoyde,Aberystwyth,188
Pilgrim,Aberystwyth shipping records,David Lloyd & Co.,Aberystwyth,182
Lois,Aberystwyth shipping records,William Fry,Sunderland,215
Margaretta,Aberystwyth shipping records,Richard Morris,Sunderland,240
Annie Maude,Aberystwyth shipping records,Jane Davies,Sunderland,136
Retina,Aberystwyth shipping records,James W. Francis,Sunderland,156
Annie Maude,Aberystwyth shipping records,James Davies,Sunderland,136
Retina,Aberystwyth shipping records,Daniel L. Jones,Sunderland,156
