col0,col1,col2,col3,col4,col5,col6
Jammu and Kashmir,Satya Pal Malik,India,India,Punjab,Mehbooba Mufti,12541302
Tamil Nadu,Banwarilal Purohit,India,India,Andhra Pradesh,K. Palanisamy,72147030
Himachal Pradesh,Acharya Dev Vrat,India,India,Haryana,Jai Ram Thakur,6864602
Meghalaya,Tathagata Roy,India,India,Sylhet Division,Conrad Sangma,3211000
Chhattisgarh,Anusuiya Uikey,India,India,Andhra Pradesh,Bhupesh Baghel,25545198
Uttar Pradesh,Ram Naik,India,India,Bihar,Yogi Adityanath,199581477
Kerala,P. Sathasivam,India,India,Puducherry,Pinarayi Vijayan,34523726
Andhra Pradesh,E. S. L. Narasimhan,India,India,Odisha,N. Chandrababu Naidu,84580777
Madhya Pradesh,Om Prakash Kohli,India,India,Gujarat,Shivraj Singh Chauhan,72597565
Rajasthan,Kalyan Singh,India,India,Gujarat,Vasundhara Raje,68548437
