col0,col1,col2,col3,col4,col5
Landshut,Stadtarchiv Landshut,Lower Bavaria,Berg,Landshut,Germany
Aschaffenburg,Stadt- und Stiftsarchiv Aschaffenburg,Grand Duchy of Frankfurt,Damm,Aschaffenburg,Germany
Bamberg,Stadtarchiv Bamberg,Mainkreis,Gaustadt,Bamberg,Germany
Bayreuth,Stadtarchiv Bayreuth,Bayreuth,Eremitage,Bayreuth,Germany
Regensburg,"Stadtarchiv, Regensburg",Regensburg,Stadtamhof,Regensburg,Germany
Augsburg,Stadtarchiv Augsburg,Swabia,Augsburg-Inningen,Aichach-Friedberg,Germany
Passau,Stadtarchiv Passau,Passau,Haidenhof,Freinberg,Germany
Rosenheim,Stadtarchiv Rosenheim,Rosenheim,Pang (Rosenheim),Rohrdorf,Germany
Passau,Stadtarchiv Passau,Passau,Haidenhof,Schardenberg,Germany
Munich,Munich City Archive,Munich,Hadern,Dachau,Germany
Aschaffenburg,Stadt- und Stiftsarchiv Aschaffenburg,Grand Duchy of Frankfurt,Damm,Miltenberg,Germany
Kempten,Stadtarchiv Kempten,Illerkreis,Eich,Oberallgäu,Germany
