col0,col1,col2,col3,col4
1959 World All-Round Speed Skating Championships for Men,Toivo Salonen,1958 World All-round Speed Skating Championships for men,1959-02-14,World Allround Speed Skating Championships for Men
1956 World All-Round Speed Skating Championships for Men,Oleg Goncharenko,1955 World All-Round Speed Skating Championships for Men,1956-02-11,World Allround Speed Skating Championships for Men
1894 World Allround Speed Skating Championships,John Larsson,1893 World Allround Speed Skating Championships,1894-02-10,sports season
1890 World Allround Speed Skating Championships,Alexandr Nikitich Panshin,1889 World Allround Speed Skating Championships,1890-01-03,sports season
1903 World Allround Speed Skating Championships,Franz Wathén,1902 World Allround Speed Skating Championships,1903-03-20,sports season
1974 World All-Round Speed Skating Championships for Men,Hans van Helden,1973 World All-Round Speed Skating Championships for Men,1974-02-09,World Allround Speed Skating Championships for Men
1963 World All-Round Speed Skating Championships for Men,Knut Johannesen,1962 World Allround Speed Skating Championships for men,1963-02-23,World Allround Speed Skating Championships for Men
1989 World All-Round Speed Skating Championships for Men,Leo Visser,1988 World All-Round Speed Skating Championships for Men,1989-02-11,World Allround Speed Skating Championships for Men
1955 World All-Round Speed Skating Championships for Men,Boris Shilkov,1954 World All-Round Speed Skating Championships for Men,1955-02-19,World Allround Speed Skating Championships for Men
1986 World All-Round Speed Skating Championships for Men,Hein Vergeer,1985 World All-Round Speed Skating Championships for Men,1986-02-14,World Allround Speed Skating Championships for Men
1894 World Allround Speed Skating Championships,John Larsson,1893 World Allround Speed Skating Championships,1894-02-10,World Allround Speed Skating Championships for Men
1978 World All-Round Speed Skating Championships for Men,Hilbert van der Duim,1977 World All-Round Speed Skating Championships for Men,1978-02-25,World Allround Speed Skating Championships for Men
