col0,col1,col2,col3,col4,col5
HD 86358,Leo,-116.055,13.3027,39.78,75.1727
HD 120054,Centaurus,-17.94,2.9094,3.01,343.7135
97 Virginis,Virgo,-14.072,13.5206,0,73.9612
58 Vir,Virgo,-84.412,13.1191,6.5,76.2247
HT Cet,Cetus,-58.322,13.8995,-17.6,71.945
FO Cet,Cetus,-27.858,16.1982,-6,61.7353
EP Cet,Cetus,-24.51,17.0469,-2.8,58.6617
FM Psc,Pisces,-20.936,9.248,8.5,108.1315
BT Psc,Pisces,29.903,11.3985,-1.79,87.7308
BU Psc,Pisces,-3.192,15.4553,2.8,64.7027
TYC 5131-1055-1,Aquila,-1.533,1.5725,-15.24,635.93
KIC 7672492,Lyra,-5.617,0.7584,-6.2,1318.5654
2MASS J19124874+4311543,Lyra,-0.335,0.4141,-27.86,2414.8756
