col0,col1,col2,col3,col4,col5
Helios Brewery,1996-01-01,Japan,brewing,craft beer,Okinawa Prefecture
Chroa,2017-01-01,Japan,brewing,craft beer,Gunma Prefecture
Tainaikogen Beer,1999-01-01,Japan,brewing,craft beer,Niigata Prefecture
Mugi Zakkoku Kobo Micro Brewery,2004-01-01,Japan,brewing,craft beer,Saitama Prefecture
Daisen G Beer,1997-01-01,Japan,brewing,craft beer,Tottori Prefecture
Hideji Beer,1996-01-01,Japan,brewing,craft beer,Miyazaki Prefecture
Inawashiro Beer,1997-01-01,Japan,brewing,craft beer,Fukushima Prefecture
T.Y.HARBOR  Brewery,1997-04-01,Japan,brewing,craft beer,Tokyo
Johana Beer,2001-01-01,Japan,brewing,craft beer,Toyama Prefecture
Kinshachi Beer,1996-01-01,Japan,brewing,craft beer,Aichi Prefecture
Loco Beer,2012-01-01,Japan,brewing,craft beer,Chiba Prefecture
