col0,col1,col2,col3,col4,col5,col6,col7
tungsten-176,102,-50641.603,74,tungsten,tantalum-176,2.5,1
tungsten-175,101,-49632.795,74,tungsten,tantalum-175,35.2,-1
tungsten-174,100,-50227.088,74,tungsten,tantalum-174,33.2,1
tungsten-173,99,-48727.383,74,tungsten,tantalum-173,7.6,-1
tungsten-171,97,-47086.09,74,tungsten,tantalum-171,2.38,-1
tungsten-170,96,-47290.832,74,tungsten,tantalum-170,2.42,1
tungsten-169,95,-44917.873,74,tungsten,tantalum-169,74,-1
tungsten-168,94,-44893.109,74,tungsten,tantalum-168,50.9,1
tungsten-166,92,-41888.031,74,tungsten,tantalum-166,19.2,1
tungsten-165,91,-38861.022,74,tungsten,tantalum-165,5.1,-1
tungsten-164,90,-38235.759,74,tungsten,tantalum-164,6.3,1
tungsten-163,89,-34908.193,74,tungsten,tantalum-163,2.67,-1
tungsten-162,88,-33999.207,74,tungsten,tantalum-162,1.36,1
