col0,col1,col2,col3,col4,col5,col6
Grant Township,Clear Creek Township,69.5,United States of America,1424,Marion County,township of Kansas
Gale Township,Durham Park Township,34,United States of America,1352,Marion County,township of Kansas
Fairplay Township,Wilson Township,45,United States of America,1371,Marion County,township of Kansas
East Branch Township,Menno Township,36,United States of America,1535,Marion County,township of Kansas
Clear Creek Township,Colfax Township,76,United States of America,1421,Marion County,township of Kansas
Clark Township,Blaine Township,36,United States of America,1391,Marion County,township of Kansas
Catlin Township,Liberty Township,36,United States of America,1411,Marion County,township of Kansas
Sycamore Township,Cedar Township,114.67,United States of America,444,Butler County,township of Kansas
Sedan Township,Salt Creek Township,49.82,United States of America,277,Chautauqua County,township of Kansas
Summit Township,Sedan Township,55.92,United States of America,322,Chautauqua County,township of Kansas
Salt Creek Township,Sedan Township,49.18,United States of America,284,Chautauqua County,township of Kansas
Pleasant Township,Walton Township,36.36,United States of America,439,Harvey County,township of Kansas
Milton Township,Fairmount Township,36.38,United States of America,424,Butler County,township of Kansas
Fairmount Township,Peabody Township,36.43,United States of America,421,Butler County,township of Kansas
Lehigh Township,Battle Hill Township,36,United States of America,1562,Marion County,township of Kansas
