col0,col1,col2,col3,col4,col5
Cascais,Patron saint day,town of Portugal,Oeiras,Honorary Member of the Military Order of Christ,97.4
Guimarães,June 24,city of Portugal,Braga,European Capital of Culture,240.95
Santarém,Patron saint day,municipality of Portugal,Torres Novas,Officer of the Military Order of the Tower and Sword,552.54
Cascais,Patron saint day,municipality of Portugal,Oeiras,Honorary Member of the Military Order of Christ,97.4
Guimarães,June 24,big city,Braga,European Capital of Culture,240.95
Caldas da Rainha,Patron saint day,city of Portugal,Gaeiras,Knight of the Military Order of the Tower and Sword,255.69
Santarém,Patron saint day,city of Portugal,Torres Novas,Officer of the Military Order of the Tower and Sword,552.54
Caldas da Rainha,Patron saint day,municipality of Portugal,Gaeiras,Knight of the Military Order of the Tower and Sword,255.69
Santarém,Patron saint day,municipality of Portugal,Golegã,Officer of the Military Order of the Tower and Sword,552.54
Aveiro,Patron saint day,city of Portugal,Águeda,Officer of the Military Order of the Tower and Sword,197.58
Figueira da Foz,Patron saint day,city of Portugal,Pombal,Commander of the Order of Merit of Portugal,379.05
Ovar,Patron saint day,city of Portugal,Estarreja,Officer of the Military Order of the Tower and Sword,147.7
