col0,col1,col2,col3,col4,col5
Medan,Ichikawa,1590-07-01,265100000,UTC+07:00,26
Surabaya,Kitakyūshū,1293-06-07,351,UTC+07:00,5
Yogyakarta,Hefei,1756-10-07,32.5,UTC+07:00,113
Tangerang,Putrajaya,1993-02-28,164.54,UTC+07:00,18
Yogyakarta,Baalbek,1756-10-07,32.5,UTC+07:00,113
Sukabumi,Manisa,1709-01-01,48.42,UTC+07:00,584
Tangerang,Gatineau,1993-02-28,164.54,UTC+07:00,18
Surabaya,Mashhad,1293-06-07,351,UTC+07:00,5
Yogyakarta,Kyōto Prefecture,1756-10-07,32.5,UTC+07:00,113
Tangerang,Arlington County,1993-02-28,164.54,UTC+07:00,18
Surabaya,Monterrey,1293-06-07,351,UTC+07:00,5
Makassar,Constanța,1607-11-09,175.77,UTC+07:00,15
Surabaya,Xiamen,1293-06-07,351,UTC+07:00,5
Singkawang,Fuzhou,1771-10-23,504,UTC+07:00,2
Surabaya,Jiangmen,1293-06-07,351,UTC+07:00,5
