col0,col1,col2,col3,col4
paroxetine,20,carbon,(±)-deprenyl,Cytochrome P-450 CYP2D6 Inhibitors
tizanidine,12,carbon,zileuton,Adrenergic alpha-2 Receptor Agonists
paroxetine,20,carbon,(±)-deprenyl,"Antidepressive Agents, Second-Generation"
tizanidine,12,nitrogen,zileuton,parasympatholytic
thioridazine,0.3,carbon,domperidone,Dopamine antagonist
tizanidine,12,nitrogen,zileuton,anticonvulsant
paroxetine,20,carbon,phenelzine,selective serotonin reuptake inhibitor
droperidol,2.5,carbon,arsenic trioxide,antipsychotic
tizanidine,12,nitrogen,zileuton,analgesic
droperidol,2.5,oxygen,arsenic trioxide,Dopamine antagonist
thioridazine,0.3,sulfur,erythromycin,Alpha blocker
droperidol,2.5,oxygen,arsenic trioxide,antipsychotic
