col0,col1,col2,col3
Sierra de Grazalema Natural Park,biosphere reserve,El Torreón,Cordillera Subbética
Serra de Rubió,mountain range,Còpia de Palomes,Catalan Mediterranean System
Black Mountains,mountain range,Totnansberg,Southern High Rhön
Long Rhön,mountain range,Heidelstein,Rhön Mountains
Nitrické vrchy,mountain range,Suchý vrch (Strážovské vrchy),Strážov Mountains
Turzovská vrchovina,mountain range,Beskydok,Western section of the Western Beskids
serra de Saboredo,mountain range,Pic de Saboredo,Pyrenees
Serra del Catllaràs,mountain range,Serrat Negre,Pyrenees
Baitag Bogda,mountain range,Dunheger,Altai Mountains
Snake River Range,mountain range,Mount Baird,Rocky Mountains
Princess Margaret Range,mountain range,Outlook Peak,Arctic Cordillera
Gore Range,mountain range,Mount Powell,Southern Rocky Mountains
Chilla-Kimsa Chata mountain range,mountain range,Laqaya,Andes
Beaverhead Mountains,mountain range,Scott Peak,Bitterroot Range
