col0,col1,col2,col3,col4
Cressing Temple,Braintree,United Kingdom,museum,scheduled monument
Monzón Castle,Monzón,Spain,castle,Bien de Interés Cultural
Commanderie de Joucas,Joucas,France,commandry,registered historic monument
Maison des notaires de Richerenches,Richerenches,France,commandry,monument historique classé
Commanderie de Montiracle,Villemoirieu,France,commandry,bien recensé dans l'inventaire général du patrimoine culturel
Ancienne commanderie des Hospitaliers,Soultz-Haut-Rhin,France,commandry,registered historic monument
Église Saint-Christophe de Romestaing,Romestaing,France,commandry,registered historic monument
Commanderie de Vaour,Vaour,France,commandry,registered historic monument
Commanderie de Sallebruneau,Frontenac,France,commandry,registered historic monument
commandery des Hospitalers in Sainte-Eulalie-de-Cernon,Sainte-Eulalie-de-Cernon,France,commandry,registered historic monument
Commanderie de Saint-Martin-des-Champs,Saint-Martin-des-Champs,France,commandry,registered historic monument
Commanderie de Moisy-le-Temple,Montigny-l'Allier,France,commandry,registered historic monument
Église templière de Marcenais,Marcenais,France,commandry,registered historic monument
Église Saint-Christophe de Romestaing,Romestaing,France,church building,registered historic monument
