col0,col1,col2,col3
Kansas Senate,Kansas,United States of America,Kansas Legislature
New York State Senate,New York,United States of America,New York State Legislature
Alabama Senate,Alabama,United States of America,Alabama Legislature
Georgia State Senate,Georgia,United States of America,Georgia General Assembly
California State Senate,California,United States of America,California State Legislature
New Jersey Senate,New Jersey,United States of America,New Jersey Legislature
Pennsylvania State Senate,Pennsylvania,United States of America,Pennsylvania General Assembly
Vermont Senate,Vermont,United States of America,Vermont General Assembly
Maine Senate,Maine,United States of America,Maine Legislature
Arizona Senate,Arizona,United States of America,Arizona State Legislature
Arkansas Senate,Arkansas,United States of America,Arkansas General Assembly
Texas Senate,Texas,United States of America,Texas Legislature
Utah State Senate,Utah,United States of America,Utah State Legislature
South Dakota Senate,South Dakota,United States of America,South Dakota Legislature
