col0,col1,col2,col3,col4
Scheune in Velden,architectural heritage monument in Bavaria,Velden,Germany,Schloss
Herrensitz in Kirchensittenbach,architectural heritage monument in Bavaria,Kirchensittenbach,Germany,Schloss
Schlossökonomie in Kirchensittenbach,architectural heritage monument in Bavaria,Kirchensittenbach,Germany,Schloss
Ehemaliges Schloss in Hartenstein,architectural heritage monument in Bavaria,Hartenstein,Germany,Schloss
Teile der Schlossmauer in Rückersdorf,architectural heritage monument in Bavaria,Rückersdorf,Germany,city walls
Scheune in Velden,architectural heritage monument in Bavaria,Velden,Germany,barn
Ehemaliges Schloss in Hartenstein,architectural heritage monument in Bavaria,Hartenstein,Germany,Burgstall
Sog. zweites Furtenbachsches Schloss in Reichenschwand,architectural heritage monument in Bavaria,Reichenschwand,Germany,manor house
Ehem. Schloss in Reichenschwand,architectural heritage monument in Bavaria,Reichenschwand,Germany,manor house
Ehem. Herrensitz in Schwarzenbruck,architectural heritage monument in Bavaria,Schwarzenbruck,Germany,manor house
