col0,col1,col2,col3,col4
Nanclares de la Oca / Langraiz Oka,council of Araba,501,UTC+01:00,Iruña de Oca/Iruña Oka (municipality)
Salinillas de Buradón,council of Araba,500,UTC+01:00,Labastida
Arluzea,council of Araba,774,UTC+01:00,Bernedo
Añua,council of Araba,564,UTC+01:00,Elburgo/Burgelu
Argómaniz,council of Araba,549,UTC+01:00,Elburgo/Burgelu
Unzá-Apreguíndana,council of Araba,658,UTC+01:00,Urkabustaiz
Larrea,council of Araba,569,UTC+01:00,Basque Country
Ozaeta,council of Araba,560,UTC+01:00,Basque Country
Róitegui,council of Araba,946,UTC+01:00,Arraia-Maeztu
Durana,council of Araba,541,UTC+01:00,Arrazua-Ubarrundia
Onraita,council of Araba,962,UTC+01:00,Arraia-Maeztu
Salinillas de Buradón,Conjunto histórico,500,UTC+01:00,Labastida
Virgala Mayor,council of Araba,700,UTC+01:00,Arraia-Maeztu
