col0,col1,col2,col3,col4,col5
Gewässersystem Diemel und Hoppecke,Germany,Special Area of Conservation,European bullhead,Bilstein,1999-01-01
Gewässersystem der Ahr,Germany,Special Area of Conservation,Myotis myotis,Schaafbachtal mit Seitentälern und Stromberg,1999-01-01
Gewässersystem Diemel und Hoppecke,Germany,Site of Community Importance,European bullhead,Bilstein,1999-01-01
"Hunau, Oberes Negertal, Renautal und Steinberg",Germany,proposed Site of Community Importance,European bullhead,Hunau-Langer Rücken-Heidberg,1999-01-01
Höhlen und Stollen bei Olsberg und Bestwig,Germany,proposed Site of Community Importance,Myotis myotis,Im Hagen,2000-01-01
Hickengrund / Wetterbachtal,Germany,proposed Site of Community Importance,European bullhead,Wetterbachtal,1999-01-01
Höhlen und Stollen bei Olsberg und Bestwig,Germany,Special Area of Conservation,Myotis myotis,Im Hagen,2000-01-01
Hickengrund / Wetterbachtal,Germany,Special Area of Conservation,European bullhead,Wetterbachtal,1999-01-01
"Hunau, Oberes Negertal, Renautal und Steinberg",Germany,Site of Community Importance,European bullhead,Hunau-Langer Rücken-Heidberg,1999-01-01
Höhlen und Stollen bei Olsberg und Bestwig,Germany,Site of Community Importance,Myotis myotis,Im Hagen,2000-01-01
