col0,col1,col2,col3
Itaberaba,João Paulo I (São Paulo Metro),São Paulo,Line 6
Freguesia do Ó,João Paulo I (São Paulo Metro),São Paulo,Line 6
Brooklin Paulista,Jardim Aeroporto (São Paulo Metro),São Paulo,Line 17
Vereador José Diniz,Brooklin Paulista (São Paulo Metro),São Paulo,Line 17
Congonhas,Brooklin Paulista (São Paulo Metro),São Paulo,Line 17
Chucri Zaidan,Morumbi (São Paulo Metro),São Paulo,Line 17
Vereador José Diniz,Campo Belo Station,São Paulo,Line 17
Vila Cordeiro,Campo Belo Station,São Paulo,Line 17
Brooklin Paulista,Jardim Aeroporto (São Paulo Metro),São Paulo,Line 17
Vereador José Diniz,Brooklin Paulista (São Paulo Metro),São Paulo,Line 17
Congonhas,Brooklin Paulista (São Paulo Metro),São Paulo,Line 17
Chucri Zaidan,Morumbi (São Paulo Metro),São Paulo,Line 17
Vereador José Diniz,Campo Belo Station,São Paulo,Line 17
Vila Cordeiro,Campo Belo Station,São Paulo,Line 17
