col0,col1,col2,col3
2000 Grand Prix de Cholet-Pays de Loire,road bicycle racing,200,Danny Jonasson
1997 Grand Prix de Cholet-Pays de Loire,road bicycle racing,202,Arnaud Prétot
2012 Grand Prix de Cholet-Pays de Loire,road bicycle racing,198,Francesco Lasca
2003 Grand Prix de Cholet-Pays de Loire,road bicycle racing,202,Damien Nazon
2000 Grand Prix de Cholet-Pays de Loire,road bicycle racing,200,Wim Feys
1998 Grand Prix de Cholet-Pays de Loire,road bicycle racing,202,Wim Feys
2002 Grand Prix de Cholet-Pays de Loire,road bicycle racing,202,Mickaël Pichon
2011 Grand Prix de Cholet-Pays de Loire,road bicycle racing,199,Mathieu Drujon
2003 Grand Prix de Cholet-Pays de Loire,road bicycle racing,202,Olivier Perraudeau
1998 Grand Prix de Cholet-Pays de Loire,road bicycle racing,202,Scott Sunderland
2003 Grand Prix de Cholet-Pays de Loire,road bicycle racing,202,Franck Bouyer
2002 Grand Prix de Cholet-Pays de Loire,road bicycle racing,202,Franck Bouyer
