col0,col1,col2,col3,col4
North Kawartha,Trent Lakes,Canada,Ontario,lower-tier municipality
Montague,Ottawa,Canada,Lanark County,lower-tier municipality
Mapleton,Wellington North,Canada,Wellington County,lower-tier municipality
Lanark Highlands,North Frontenac,Canada,Ontario,lower-tier municipality
Georgian Bay,Seguin,Canada,Ontario,lower-tier municipality
Frontenac Islands,Kingston,Canada,Frontenac County,lower-tier municipality
Faraday,Hastings Highlands,Canada,Ontario,lower-tier municipality
"Enniskillen, Ontario",Plympton–Wyoming,Canada,Lambton County,lower-tier municipality
Southwest Middlesex,Adelaide Metcalfe,Canada,Middlesex County,lower-tier municipality
East Zorra-Tavistock,Perth East,Canada,Oxford County,lower-tier municipality
Grand Valley,Melancthon,Canada,Dufferin County,lower-tier municipality
East Garafraxa,Amaranth,Canada,Dufferin County,lower-tier municipality
Drummond/North Elmsley,Mississippi Mills,Canada,Ontario,lower-tier municipality
Douro-Dummer,Selwyn,Canada,Peterborough County,lower-tier municipality
