col0,col1,col2,col3,col4
Old Men's Almshouse,Breda,Netherlands,commercial art gallery,Rijksmonument
Højris,Ikast-Brande Municipality,Denmark,manor house,monument on Kulturstyrelsen register
Feldkirch Sickhouse,Feldkirch,Austria,lazaretto,Denkmalgeschütztes Objekt
Association Residence Nursing Home,Manhattan,United States of America,nursing home,place listed on the National Register of Historic Places
Bruderhaus,Ravensburg,Germany,workhouse,Kulturdenkmal
Finlandia Hotel,Savonlinna,Finland,building,building protected by Decree 480/85 in Finland
Feldkirch Sickhouse,Feldkirch,Austria,building,Denkmalgeschütztes Objekt
Heilig-Geist-Hospital,Lübeck,Germany,building,Kulturdenkmal
Bruderhaus,Ravensburg,Germany,prison,Kulturdenkmal
Højris,Ikast-Brande Municipality,Denmark,retirement home,monument on Kulturstyrelsen register
