col0,col1,col2,col3
2016 Grand Prix de Plumelec-Morbihan,Samuel Dumoulin,2017 Grand Prix de Plumelec-Morbihan,2016 UCI Europe Tour
2014 Grand Prix de Plumelec-Morbihan,Armindo Fonseca,2015 Grand Prix de Plumelec-Morbihan,2014 UCI Europe Tour
2013 Grand Prix de Plumelec-Morbihan,Samuel Dumoulin,2014 Grand Prix de Plumelec-Morbihan,2013 French Road Cycling Cup
2012 Grand Prix de Plumelec-Morbihan,Samuel Dumoulin,2013 Grand Prix de Plumelec-Morbihan,2012 French Road Cycling Cup
2011 Grand Prix de Plumelec-Morbihan,Pierrick Fédrigo,2012 Grand Prix de Plumelec-Morbihan,2011 French Road Cycling Cup
2009 Grand Prix de Plumelec-Morbihan,Blel Kadri,2010 Grand Prix de Plumelec-Morbihan,2008–09 UCI Europe Tour
2008 Grand Prix de Plumelec-Morbihan,Thomas Voeckler,2009 Grand Prix de Plumelec-Morbihan,2007–08 UCI Europe Tour
2007 Grand Prix de Plumelec-Morbihan,Simon Gerrans,2008 Grand Prix de Plumelec-Morbihan,2006–07 UCI Europe Tour
2006 Grand Prix de Plumelec-Morbihan,Samuel Dumoulin,2007 Grand Prix de Plumelec-Morbihan,2005–06 UCI Europe Tour
2013 Grand Prix de Plumelec-Morbihan,Samuel Dumoulin,2014 Grand Prix de Plumelec-Morbihan,2013 UCI Europe Tour
1996 Grand Prix de Plumelec-Morbihan,Jaan Kirsipuu,1997 Grand Prix de Plumelec-Morbihan,Coupe de France 1996
1993 Grand Prix de Plumelec-Morbihan,Marcel Wüst,1994 Grand Prix de Plumelec-Morbihan,French Road Cycling Cup
