col0,col1,col2,col3,col4,col5,col6
Santiago Rodríguez Province,1844-01-01,province of the Dominican Republic,Dominican Republic,243,Sabaneta,Dominican Republic
San Juan Province,1938-01-01,province of the Dominican Republic,Dominican Republic,429,San Juan de la Maguana,Dominican Republic
María Trinidad Sánchez Province,1959-01-01,province of the Dominican Republic,Dominican Republic,27,Nagua,Dominican Republic
Sánchez Ramírez Province,1952-01-01,province of the Dominican Republic,Dominican Republic,178,Cotuí,Dominican Republic
Valverde Province,1959-01-01,province of the Dominican Republic,Dominican Republic,60,Mao,Dominican Republic
El Seibo Province,1844-01-01,province of the Dominican Republic,Dominican Republic,104,Santa Cruz del Seibo,Dominican Republic
Santiago Province,1844-01-01,province of the Dominican Republic,Dominican Republic,495,Santiago de los Caballeros,Dominican Republic
Monte Plata Province,1982-01-01,province of the Dominican Republic,Dominican Republic,86,Monte Plata (Municipio),Dominican Republic
Independencia,1950-01-01,province of the Dominican Republic,Dominican Republic,21,Jimaní,Dominican Republic
San José de Ocoa Province,2000-01-01,province of the Dominican Republic,Dominican Republic,1109,San José de Ocoa,Dominican Republic
San Cristóbal Province,1932-01-01,province of the Dominican Republic,Dominican Republic,391,San Cristóbal,Dominican Republic
Santo Domingo Province,2001-01-01,province of the Dominican Republic,Dominican Republic,54,Santo Domingo,Dominican Republic
Pedernales Province,1957-01-01,province of the Dominican Republic,Dominican Republic,283,"Pedernales, Dominican Republic",Dominican Republic
