col0,col1,col2,col3
IMO 7826867,Stena Line,Nuovi Cantieri Apuania,186
Herrsching,Bayerische Seenschifffahrt,Lux-Werft,400
MV Västan,Waxholmsbolaget,Motala Verkstad,180
Seven Seas,Steven Spielberg,Oceanco,12
IMO 6510887,HADAG Seetouristik und Fährdienst,Howaldtswerke Hamburg,1800
Huckleberry Finn,TT-Line,Schichau Seebeckwerft,400
Georgiy Chicherin,Vodohod,Elbewerft Boizenburg,298
Ehrenfels,DDG Hansa,Deutsche Schiff- und Maschinenbau,12
Tannenfels,DDG Hansa,Deutsche Schiff- und Maschinenbau,12
Helgoland,Ems,Cassens Werft GmbH,1200
Jens Albrecht III,Reederei Norden-Frisia,Meyer Werft,250
Konstantin Simonov,Volga Shipping Company,Elbewerft Boizenburg,298
