col0,col1,col2,col3,col4
Spruce Township,Bates County,United States of America,Mingo Township,36.13
Pawhuska Township,Camden County,United States of America,Jackson Township,30.18
Osage Township,Bates County,United States of America,Lone Oak Township,44.86
Shawnee Township,Bates County,United States of America,Grand River Township,35.82
Mound Township,Bates County,United States of America,Deer Creek Township,36.23
Otterville Township,Cooper County,United States of America,Clear Creek Township,27.24
Palestine Township,Cooper County,United States of America,Boonville Township,44.97
Lamine Township,Cooper County,United States of America,Boonville Township,40.86
Osceola Township,Camden County,United States of America,Jasper Township,32.13
Pleasant Gap Township,Bates County,United States of America,Summit Township,45.64
Mingo Township,Bates County,United States of America,Spruce Township,25.86
Summit Township,Bates County,United States of America,Shawnee Township,35.89
Kelly Township,Cooper County,United States of America,Palestine Township,66.69
Mount Pleasant Township,Bates County,United States of America,Mound Township,35.95
