col0,col1,col2,col3,col4
"Veronica Mars, season 4",television series season,Veronica Mars,2019-07-19,"Veronica Mars, season 3"
"Ugly Miss Young-Ae, season 17",television series season,Ugly Miss Young-Ae,2019-04-26,Top Star Yoo-baek
"Trading Spouses, season 2",television series season,Trading Spouses,2006-03-17,"Trading Spouses, season 1"
"Gantz, season 2",television series season,Gantz,2004-11-18,"Gantz, season 1"
"Trading Spouses, season 3",television series season,Trading Spouses,2007-05-03,"Trading Spouses, season 2"
"Raven's Home, season 2",television series season,Raven's Home,2018-11-30,"Raven's Home, season 1"
"Criminal Minds: Beyond Borders, season 2",television series season,Criminal Minds: Beyond Borders,2017-05-17,"Criminal Minds: Beyond Borders, season 1"
The Voice,television series season,The Voice,2016-12-30,"The Voice (Russia, season 4)"
"Ugly Miss Young-Ae, season 15",television series season,Ugly Miss Young-Ae,2017-01-03,"Ugly Miss Young-Ae, season 14"
"New Girl, season 6",television series season,New Girl,2017-04-04,"New Girl, season 5"
Melodifestivalen 2015,Melodifestivalen,Melodifestivalen,2015-03-14,Melodifestivalen 2014
Dancing Stars,television series season,Dancing Stars,2013-05-24,Dancing Stars
