col0,col1,col2,col3,col4,col5,col6
Pacific,Aberystwyth,Pacific Ocean,New Quay,destruction,103,merchant vessel
Prima Donna,Aberystwyth,prima donna,Llansantffraid,shipwrecking,130,merchant vessel
Pacific,Aberystwyth,Pacific Ocean,New Quay,destruction,103,schooner
Prima Donna,Aberystwyth,prima donna,Llansantffraid,shipwrecking,130,brigantine
Albatross,Aberystwyth,albatross,Aberaeron,shipwrecking,18,yawl
Swallow,Aberystwyth,swallow,Birkenhead,shipwrecking,91,merchant vessel
Antelope,Aberystwyth,antelope,New Quay,shipwrecking,29,merchant vessel
Dovey Belle,Aberystwyth,River Dovey,Aberdyfi,shipwrecking,84,merchant vessel
Fairy,Aberystwyth,fairy,Sussex,destruction,240,merchant vessel
Acorn,Aberystwyth,acorn,Aberdyfi,shipwrecking,112,merchant vessel
Albatross,Aberystwyth,albatross,Aberaeron,shipwrecking,18,merchant vessel
Antelope,Aberystwyth,antelope,New Quay,shipwrecking,29,smack
Swallow,Aberystwyth,swallow,Birkenhead,shipwrecking,91,schooner
Dovey Belle,Aberystwyth,River Dovey,Aberdyfi,shipwrecking,84,schooner
Acorn,Aberystwyth,acorn,Aberdyfi,shipwrecking,112,schooner
