col0,col1,col2,col3,col4,col5
arrondissement of Vienne,canton of La Côte-Saint-André,France,213343,Vienne,1237
arrondissement of Charolles,canton of Semur-en-Brionnais,France,86980,Charolles,2500
arrondissement of Castelsarrasin,canton of Montaigu-de-Quercy,France,77750,Castelsarrasin,1602
arrondissement of Castellane,canton of Allos-Colmars,France,11472,Castellane,1320
arrondissement of Chalon-sur-Saône,canton of Chalon-sur-Saône-Sud,France,156205,Chalon-sur-Saône,1726
arrondissement of Carpentras,Canton of Sault,France,215862,Carpentras,1266
arrondissement of Chaumont,canton of Clefmont,France,63357,Chaumont,2476
arrondissement of Cosne-Cours-sur-Loire,canton of Donzy,France,43361,Cosne-Cours-sur-Loire,1403.33
arrondissement of Confolens,canton of Aigre,France,71475,Confolens,2268
arrondissement of Condom,canton of Lectoure,France,67041,Condom,2437
arrondissement of Die,canton of Châtillon-en-Diois,France,67697,Die,2287
arrondissement of Dax,canton of Tartas-Ouest,France,226858,Dax,3194
arrondissement of Digne-les-Bains,canton of Mées,France,47620,Digne-les-Bains,2465
arrondissement of Compiègne,canton of Attichy,France,182447,Compiègne,1275
arrondissement of Créteil,canton of Créteil-Ouest,France,314322,Créteil,146
