col0,col1,col2,col3,col4,col5
AC Herculis,7.01,-2.052,0.7843,-30,infrared source
SV Ursae Majoris,9.1,-16.065,0.2981,-98.21,infrared source
U Monocerotis,5.82,-10.124,0.9161,34.1,infrared source
RV Tauri,9.8,-4.633,0.6926,30,infrared source
AC Herculis,7.01,-2.052,0.7843,-30,post-AGB star
U Monocerotis,5.82,-10.124,0.9161,34.1,post-AGB star
RV Tauri,9.8,-4.633,0.6926,30,post-AGB star
SV Ursae Majoris,9.1,-16.065,0.2981,-98.21,long period variable
RV Tauri,9.8,-4.633,0.6926,30,Mira variable
V* V404 Nor,9.276,-4.287,0.1447,-115.81,RV Tauri variable
V* V2600 Oph,11.5,-2.757,0.2697,16.07,RV Tauri variable
V* V760 Sgr,10.87,0.027,0.4671,18.67,RV Tauri variable
V* V895 Ara,10.16,-18.594,0.2391,88.3,RV Tauri variable
V* V1008 Cyg,9.682,-5.249,0.0241,-67.85,RV Tauri variable
