col0,col1,col2,col3,col4,col5
Zibqin,Lebanon,14.57,Tyre District,450,human settlement
Qleiat,Lebanon,6.46,Keserwan District,1050,village/town/city in Lebanon
Hrajel,Lebanon,12.3,Keserwan District,1320,village/town/city in Lebanon
Jebchit,Lebanon,6,Nabatieh District,500,village/town/city in Lebanon
Ain el-Rihaneh,Lebanon,20,Keserwan District,340,village/town/city in Lebanon
Mahrouna,Lebanon,25,Tyre District,300,village/town/city in Lebanon
Ghazir,Lebanon,5.42,Keserwan District,380,village/town/city in Lebanon
Azra wa el-Azr,Lebanon,1.13,Keserwan District,750,village/town/city in Lebanon
Bint Jbeil,Lebanon,9.1,Bint Jbeil District,770,village/town/city in Lebanon
Tyre,Lebanon,4,Tyre District,10,village/town/city in Lebanon
Hermel,Lebanon,136.4,Hermel District,743,village/town/city in Lebanon
Jezzine,Lebanon,22.58,Jezzine District,1300,village/town/city in Lebanon
