col0,col1,col2,col3
Market Woman at the Vegetable Stall,genre painting,Pieter Aertsen,cauliflower
The Visitation,religious art,Master MS,strawberry
Market Woman at the Vegetable Stall,genre painting,Pieter Aertsen,cow
Mary with the Child,religious art,Hans Memling,Madonna and Child
Two Packers,genre art,Maynard Dixon,buckskin
A Wooded Landscape with a Bacchic Scene,landscape art,Pierre-Henri de Valenciennes,donkey
Rest on the Flight to Egypt,religious art,Joachim Patinir,rest on the flight into Egypt
The Road to Calvary,religious painting,anonymous,Christ carrying the cross
Market Woman at the Vegetable Stall,genre painting,Pieter Aertsen,Juglans
Two Packers,genre art,Maynard Dixon,dress shirt
Band Concert,abstract art,Philip Campbell Curtis,marching band
A Wooded Landscape with a Bacchic Scene,landscape art,Pierre-Henri de Valenciennes,Earth's surface
Market Woman at the Vegetable Stall,genre painting,Pieter Aertsen,lemon
Madonna and Child with the Infant St John the Baptist,religious art,Francesco Botticini,Child Jesus
