col0,col1,col2,col3,col4
numerical software,numerical analysis,software category,mathematical software,list of numerical analysis software
Electronic mailing list software,electronic mailing list,software category,social software,list of mailing list software
screencasting software,screencast,software category,video software,Comparison of screencasting software
dynamic geometry software,interactive geometry,software category,graphics software,list of interactive geometry software
spatial analysis software,spatial analysis,software category,software,list of spatial analysis software
Internet forum software,Internet forum,software category,social software,Comparison of Internet forum software
disk partitioning software,disk partitioning,software category,utility software,list of disk partitioning software
disk encryption software,disk encryption,software category,encryption software,Comparison of disk encryption software
backup software,backup,software category,utility software,list of backup software
version control system,version control,software category,programming tool,comparison of revision control software
dynamic geometry software,interactive geometry,software feature,graphics software,list of interactive geometry software
firewall,network security,computer science term,computer appliance,Comparison of firewalls
optical disc authoring software,optical disc authoring,software category,software,list of optical disc authoring software
reference management software,science,software category,software,Comparison of reference management software
video editing software,video editing,software category,editor,Comparison of video editing software
