col0,col1,col2,col3
Hyundai 8 to 25-ton truck,automobile model,Hyundai Motor Company,Hyundai Motor Company
Hyundai Trago,automobile model,Hyundai Motor Company,Hyundai Motor Company
Unimog,off-road vehicle,Mercedes-Benz,Mercedes-Benz
Mercedes-Benz Atego,truck,Mercedes-Benz,Mercedes-Benz
Hyundai Mighty,truck,Hyundai Motor Company,Hyundai Motor Company
Toyota Dyna,truck,Toyota,Toyota
Mercedes-Benz SK,truck,Mercedes-Benz,Mercedes-Benz
Hyundai 8 to 25-ton truck,truck,Hyundai Motor Company,Hyundai Motor Company
Hyundai Trago,truck,Hyundai Motor Company,Hyundai Motor Company
Unimog,truck,Mercedes-Benz,Mercedes-Benz
Renault Magnum,automobile model,Renault,Renault
