col0,col1,col2,col3
[Albany Nurseries materials],[Albany Nurseries materials],commercial catalogue series,1911-01-01
[Daniels Bros. Ltd. materials],[Daniels Bros. Ltd. materials],commercial catalogue series,1891-01-01
[Frank Cant & Co. materials],[Frank Cant & Co. materials],commercial catalogue series,1897-01-01
[Cartwright & Goodwin materials],[Cartwright & Goodwin materials],commercial catalogue series,1909-01-01
[Geo. Cooling & Sons materials],[Geo. Cooling & Sons materials],commercial catalogue series,1899-01-01
[Charlesworth & Co. materials],[Charlesworth & Co. materials],commercial catalogue series,1895-01-01
[Clibrans Ltd. materials],[Clibrans Ltd. materials],commercial catalogue series,1907-01-01
[James Carter & Co. materials],[James Carter & Co. materials],commercial catalogue series,1842-01-01
[H. Cannell & Sons materials],[H. Cannell & Sons materials],commercial catalogue series,1883-01-01
[William Bull,[William Bull (Firm) materials],commercial catalogue series,1861-01-01
[McHutchinson & Co. materials],[McHutchinson & Co. materials],commercial catalogue series,1909-01-01
[Gardner Seed Company materials],[Gardner Seed Company materials],commercial catalogue series,1919-01-01
[Abbott & Cobb materials],[Abbott & Cobb materials],commercial catalogue series,1919-01-01
[C.S. Brent Seed Co. materials],[C.S. Brent Seed Co. materials],commercial catalogue series,1916-01-01
