col0,col1,col2,col3
2018 Szlakiem Walk Majora Hubala,2.1,Marek Rutkiewicz,2019 Wyścig Mjr. Hubala-Sante Tour
2018 Tour de Korea,2.1,Artem Ovechkin,2019 Tour de Korea
2018 Boucles de la Mayenne,2.1,Jérôme Cousin,2019 Boucles de la Mayenne
2018 Tour of Estonia,2.1,Rein Taaramäe,2019 Tour of Estonia
2018 Vuelta a Aragón,2.1,Rein Taaramäe,2019 Vuelta a Aragón
2018 Tour of Estonia,Tour of Estonia,Rein Taaramäe,2019 Tour of Estonia
2018 Szlakiem Walk Majora Hubala,Szlakiem Walk Majora Hubala,Marek Rutkiewicz,2019 Wyścig Mjr. Hubala-Sante Tour
2018 Route d'Occitanie,stage race,Luis León Sánchez,2019 Route d'Occitanie
2018 Tour of Slovenia,Tour of Slovenia,Rigoberto Urán,2019 Tour of Slovenia
2018 Boucles de la Mayenne,Boucles de la Mayenne,Jérôme Cousin,2019 Boucles de la Mayenne
2018 Vuelta a Aragón,Vuelta a Aragón,Francisco Mancebo,2019 Vuelta a Aragón
2018 Tour de Korea,Tour de Korea,Artem Ovechkin,2019 Tour de Korea
2018 Volta a Portugal,Volta a Portugal,Raúl Alarcón,Volta a Portugal de 2019
2018 Belgrade-Banja Luka,Belgrade-Banja Luka,Martin Haring,2019 Belgrade-Banja Luka
