col0,col1,col2,col3
American Signal Corporation,Milwaukee,civil defense siren,manufacturing company
Hotpoint,Peterborough,home appliance,manufacturing company
Genelec,Iisalmi,loudspeaker,manufacturing company
Glockenklang GmbH,Herford,electronic amplifier,manufacturing company
Custom Coasters International,West Chester Township,wooden roller coaster,manufacturing company
Rubycon Corporation,Ina,capacitor,manufacturing company
Lyra Bleistift-Fabrik GmbH & Co. KG,Nuremberg,pencil,manufacturing company
Mack Rides,Waldkirch,roller coaster,manufacturing company
Gerstlauer,Münsterhausen,amusement ride,manufacturing company
Genelec,Iisalmi,loudspeaker,enterprise
Custom Coasters International,West Chester Township,wooden roller coaster,enterprise
ATI Systems,Boston,civil defense siren,business
W.S. Darley & Co.,Itasca,civil defense siren,business
Nippon Chemi-Con,Japan,aluminum electrolytic capacitor,business
Metamec,Dereham,clock,business
