col0,col1,col2,col3,col4
Kegalle District,Sabaragamuwa Province,Sri Lanka,district of Sri Lanka,1693
Puttalam District,North Western Province,Sri Lanka,district of Sri Lanka,3072
Mullaitivu District,Northern Province,Sri Lanka,district of Sri Lanka,2617
Ratnapura district,Sabaragamuwa Province,Sri Lanka,district of Sri Lanka,3275
Kilinochchi District,Northern Province,Sri Lanka,district of Sri Lanka,1279
Nuwara Eliya District,Central Province,Sri Lanka,district of Sri Lanka,1741
Jaffna District,Northern Province,Sri Lanka,district of Sri Lanka,1025
Trincomalee District,Eastern Province,Sri Lanka,district of Sri Lanka,2727
Matara District,Southern Province,Sri Lanka,district of Sri Lanka,1282.5
Polonnaruwa District,North Central Province,Sri Lanka,district of Sri Lanka,3293
Monaragala District,Uva Province,Sri Lanka,district of Sri Lanka,5636
Batticaloa District,Eastern Province,Sri Lanka,district of Sri Lanka,2854
