col0,col1,col2,col3
Early Dynastic period,-2339-01-01T00:00:00Z,-2899-01-01T00:00:00Z,Jemdet Nasr period
Potapovka culture,-1999-01-01T00:00:00Z,-2499-01-01T00:00:00Z,Yamnaya culture
Uruk period,-3099-01-01T00:00:00Z,-3999-01-01T00:00:00Z,Ubaid period
Corded Ware culture,-2350-01-01T00:00:00Z,-3000-01-01T00:00:00Z,Narva culture
Chernyakhov culture,0500-01-01,0200-01-01,Zarubintsy culture
Srubnaya culture,-1199-01-01T00:00:00Z,-1599-01-01T00:00:00Z,Potapovka culture
Cucuteni-Trypillia culture,-2649-01-01T00:00:00Z,-4500-01-01T00:00:00Z,Linear Pottery culture
nuragic civilization,-0399-01-01T00:00:00Z,-1599-01-01T00:00:00Z,Bonnanaro culture
Monte Claro culture,-2199-01-01T00:00:00Z,-2699-01-01T00:00:00Z,Abealzu-Filigosa culture
Solutrean,-15000-01-01T00:00:00Z,-20000-01-01T00:00:00Z,Aurignacian
