col0,col1,col2,col3,col4,col5,col6
NGC 4395,Seyfert 2 galaxy,-3.209,William Herschel,Canes Venatici,0.00106,[CHM2007] HDC 706
NGC 1275,Seyfert 2 galaxy,-0.55,Heinrich Louis d'Arrest,Perseus,0.017547,Perseus Cluster
NGC 1566,Seyfert 1 galaxy,-3.855,James Dunlop,Dorado,0.0043,[CHM2007] HDC 279
NGC 7314,Seyfert 1 galaxy,-0.424,John Frederick William Herschel,Piscis Austrinus,0.0047,[TSK2008] 1129
NGC 4395,Seyfert galaxy,-3.209,William Herschel,Canes Venatici,0.00106,[CHM2007] HDC 706
NGC 1566,Seyfert galaxy,-3.855,James Dunlop,Dorado,0.0043,[CHM2007] HDC 279
NGC 1275,Seyfert galaxy,-0.55,Heinrich Louis d'Arrest,Perseus,0.017547,Perseus Cluster
NGC 7314,Seyfert galaxy,-0.424,John Frederick William Herschel,Piscis Austrinus,0.0047,[TSK2008] 1129
NGC 4395,Seyfert 2 galaxy,-3.209,William Herschel,Canes Venatici,0.00106,[CHM2007] LDC 867
NGC 4151,Seyfert 1 galaxy,-1.172,William Herschel,Canes Venatici,0.003262,[CHM2007] HDC 706
NGC 1559,Seyfert galaxy,-3.935,James Dunlop,Reticulum,0.00431,[CHM2007] LDC 328
